count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
26803,N,2012,2012-04-27,11,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,17,19,305,28,91,25,4,2,0,1,2,34,477
26803,N,2012,2012-04-27,12,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,10,22,295,30,95,18,2,3,1,2,2,28,470
26803,N,2012,2012-04-27,13,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,14,24,302,33,97,17,3,5,0,3,0,28,484
26803,N,2012,2012-04-27,14,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,21,30,335,40,103,20,2,5,0,0,0,27,535
26803,N,2012,2012-04-27,15,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,58,41,381,37,98,23,2,4,1,2,1,33,590
26803,N,2012,2012-04-27,16,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,61,53,390,34,105,21,3,3,2,1,1,31,613
26803,N,2012,2012-04-27,17,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,71,63,404,31,110,20,0,2,0,0,0,22,630
26803,N,2012,2012-04-27,18,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,42,49,370,26,90,17,2,0,0,0,0,19,554
26803,S,2012,2012-04-27,7,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,16,30,230,18,93,17,2,3,1,2,2,27,398
26803,S,2012,2012-04-27,8,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,27,37,338,30,112,23,4,7,3,1,2,40,557
26803,S,2012,2012-04-27,9,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,20,26,290,32,84,20,7,6,5,1,2,41,473
26803,S,2012,2012-04-27,10,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,11,17,249,31,81,21,9,4,3,0,0,37,415
26803,S,2012,2012-04-27,11,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,14,20,235,30,77,20,5,7,1,3,1,37,399
26803,S,2012,2012-04-27,12,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,17,23,227,28,79,25,4,6,2,0,2,39,396
26803,S,2012,2012-04-27,13,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,12,27,341,32,74,28,3,7,2,1,2,43,517
26803,S,2012,2012-04-27,14,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,19,37,289,37,80,21,2,5,1,0,2,31,474
26803,S,2012,2012-04-27,15,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,31,48,318,40,85,27,3,7,2,0,0,39,530
26803,S,2012,2012-04-27,16,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,47,51,410,37,87,22,4,5,1,0,0,32,617
26803,S,2012,2012-04-27,17,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,57,52,420,30,82,17,2,5,1,1,2,28,612
26803,S,2012,2012-04-27,18,6,London,146,"Hammersmith and Fulham",A219,Major,A3218,A304,524000,176800,51.47658079,-0.21587867,1.50,0.93,42,41,387,25,70,15,2,2,0,0,0,19,542
36119,E,2012,2012-09-21,7,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,17,265,1998,72,609,98,13,11,5,2,5,134,3078
36119,E,2012,2012-09-21,8,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,29,199,2245,92,512,169,8,5,0,1,9,192,3240
36119,E,2012,2012-09-21,9,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,16,191,1670,101,482,123,5,9,1,3,7,148,2592
36119,E,2012,2012-09-21,10,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,7,140,1860,71,417,79,3,11,3,2,4,102,2590
36119,E,2012,2012-09-21,11,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,8,92,1683,51,329,52,5,8,2,1,3,71,2226
36119,E,2012,2012-09-21,12,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,11,64,1678,39,292,49,5,9,1,3,6,73,2146
36119,E,2012,2012-09-21,13,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,6,55,1798,29,264,79,4,10,0,4,5,102,2248
36119,E,2012,2012-09-21,14,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,4,61,2176,23,396,86,8,7,0,3,4,108,2764
36119,E,2012,2012-09-21,15,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,13,77,2322,19,334,70,4,5,2,2,5,88,2840
36119,E,2012,2012-09-21,16,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,7,83,1801,16,291,44,4,6,1,1,1,57,2248
36119,E,2012,2012-09-21,17,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,5,76,2360,21,220,37,3,3,2,2,3,50,2727
36119,E,2012,2012-09-21,18,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,9,65,1916,15,178,29,5,2,2,0,1,39,2213
36119,W,2012,2012-09-21,7,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,11,91,2522,33,338,37,8,7,2,3,6,63,3047
36119,W,2012,2012-09-21,8,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,7,79,2310,29,404,62,12,9,4,5,7,99,2921
36119,W,2012,2012-09-21,9,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,6,81,1929,36,307,59,8,12,1,4,5,89,2442
36119,W,2012,2012-09-21,10,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,1,68,1641,28,229,53,6,7,0,2,3,71,2037
36119,W,2012,2012-09-21,11,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,1,54,2311,37,201,42,9,10,1,2,3,67,2670
36119,W,2012,2012-09-21,12,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,3,42,2250,30,264,30,5,8,0,1,3,47,2633
36119,W,2012,2012-09-21,13,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,7,48,1612,35,228,35,7,4,3,3,5,57,1980
36119,W,2012,2012-09-21,14,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,4,78,1789,42,324,39,3,2,5,0,2,51,2284
36119,W,2012,2012-09-21,15,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,8,112,2291,39,364,43,7,4,0,0,4,58,2864
36119,W,2012,2012-09-21,16,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,12,156,2178,51,401,54,5,6,2,1,2,70,2856
36119,W,2012,2012-09-21,17,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,33,244,2189,72,492,63,2,2,1,0,1,69,3066
36119,W,2012,2012-09-21,18,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49096019,-0.21531737,1.10,0.68,21,261,1826,63,331,56,4,1,3,1,2,67,2548
37103,E,2012,2012-06-01,7,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,116,51,546,28,126,14,4,1,0,0,0,19,770
37103,E,2012,2012-06-01,8,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,122,66,563,21,99,20,2,3,0,0,0,25,774
37103,E,2012,2012-06-01,9,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,76,41,462,30,131,28,4,2,0,0,2,36,700
37103,E,2012,2012-06-01,10,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,36,29,488,16,159,25,3,1,0,0,0,29,721
37103,E,2012,2012-06-01,11,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,39,20,404,21,148,20,3,2,0,0,1,26,619
37103,E,2012,2012-06-01,12,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,28,23,411,19,112,13,4,6,0,0,2,25,590
37103,E,2012,2012-06-01,13,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,40,32,446,20,92,12,2,1,0,0,4,19,609
37103,E,2012,2012-06-01,14,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,31,21,404,19,79,13,5,2,0,0,1,21,544
37103,E,2012,2012-06-01,15,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,18,24,496,23,72,15,3,3,0,0,0,21,636
37103,E,2012,2012-06-01,16,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,44,38,523,18,81,9,2,2,0,2,0,15,675
37103,E,2012,2012-06-01,17,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,39,46,533,13,70,6,1,0,0,1,0,8,670
37103,E,2012,2012-06-01,18,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,73,35,643,18,71,11,0,0,0,0,0,11,778
37103,W,2012,2012-06-01,7,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,41,26,390,31,86,11,3,4,0,0,0,18,551
37103,W,2012,2012-06-01,8,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,36,36,472,19,92,10,2,0,0,0,1,13,632
37103,W,2012,2012-06-01,9,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,16,19,395,16,91,8,3,3,0,0,0,14,535
37103,W,2012,2012-06-01,10,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,13,21,472,18,123,11,1,0,0,1,0,13,647
37103,W,2012,2012-06-01,11,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,14,16,426,20,104,13,4,4,0,0,0,21,587
37103,W,2012,2012-06-01,12,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,21,12,399,21,109,10,1,1,0,0,0,12,553
37103,W,2012,2012-06-01,13,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,28,27,489,24,136,15,0,2,0,0,4,21,697
37103,W,2012,2012-06-01,14,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,21,20,433,22,116,16,2,1,0,0,0,19,610
37103,W,2012,2012-06-01,15,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,19,18,426,21,123,19,4,1,0,0,0,24,612
37103,W,2012,2012-06-01,16,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,53,28,603,17,112,11,2,2,0,1,0,16,776
37103,W,2012,2012-06-01,17,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,26,46,531,20,81,16,1,1,0,0,0,18,696
37103,W,2012,2012-06-01,18,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196300,-0.22929589,2.10,1.30,91,76,643,28,48,21,0,1,0,0,0,22,817
46812,N,2012,2012-10-12,9,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,98,56,375,36,82,42,3,5,1,2,3,56,605
46812,N,2012,2012-10-12,10,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,31,44,544,37,194,54,5,0,0,0,2,61,880
46812,N,2012,2012-10-12,11,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,16,40,504,44,176,38,6,0,2,0,1,47,811
46812,N,2012,2012-10-12,12,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,13,18,646,20,138,48,4,2,0,0,3,57,879
46812,N,2012,2012-10-12,13,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,19,37,568,39,120,36,3,14,0,0,2,55,819
46812,N,2012,2012-10-12,14,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,22,41,552,41,123,31,3,11,2,0,3,50,807
46812,N,2012,2012-10-12,15,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,29,43,363,32,104,13,1,11,1,0,1,27,569
46812,N,2012,2012-10-12,16,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,52,51,191,61,62,15,0,0,0,0,0,15,380
46812,N,2012,2012-10-12,17,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,58,53,239,50,71,7,1,0,1,0,1,10,423
46812,N,2012,2012-10-12,18,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,45,47,371,38,59,8,0,2,0,0,0,10,525
46812,S,2012,2012-10-12,7,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,58,42,301,33,141,28,0,0,1,0,0,29,546
46812,S,2012,2012-10-12,8,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,63,39,334,31,122,26,1,2,0,0,1,30,556
46812,S,2012,2012-10-12,9,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,45,16,297,38,112,27,3,5,1,0,3,39,502
46812,S,2012,2012-10-12,10,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,17,19,388,32,134,40,4,3,0,0,2,49,622
46812,S,2012,2012-10-12,11,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,9,11,256,28,124,33,5,0,0,0,1,39,458
46812,S,2012,2012-10-12,12,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,12,10,290,29,102,34,3,0,0,0,2,39,470
46812,S,2012,2012-10-12,13,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,36,36,444,43,91,28,4,0,0,0,2,34,648
46812,S,2012,2012-10-12,14,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,41,35,483,41,92,31,3,4,0,1,0,39,690
46812,S,2012,2012-10-12,15,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,45,39,445,37,84,22,3,2,0,0,0,27,632
46812,S,2012,2012-10-12,16,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,60,83,454,48,69,9,2,1,0,0,0,12,666
46812,S,2012,2012-10-12,17,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,73,79,462,42,73,5,0,0,0,0,0,5,661
46812,S,2012,2012-10-12,18,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,64,73,459,39,58,3,1,0,1,0,0,5,634
46812,N,2012,2012-10-12,7,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,115,75,349,42,79,21,2,1,0,2,0,26,571
46812,N,2012,2012-10-12,8,6,London,146,"Hammersmith and Fulham",A219,Major,"A306/Talgarth Rd",A3218,523560,178000,51.48746156,-0.22179164,1.30,0.81,107,83,257,41,57,25,0,0,1,0,1,27,465
48146,E,2012,2012-09-17,7,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,14,43,848,60,248,36,7,2,0,0,0,45,1244
48146,E,2012,2012-09-17,8,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,13,60,863,63,255,45,5,3,0,0,0,53,1294
48146,E,2012,2012-09-17,9,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,15,32,901,55,227,41,6,4,0,0,0,51,1266
48146,E,2012,2012-09-17,10,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,12,21,675,45,203,62,7,5,0,1,2,77,1021
48146,E,2012,2012-09-17,11,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,7,28,623,49,217,35,5,7,0,2,3,52,969
48146,E,2012,2012-09-17,12,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,5,21,575,41,200,30,3,4,0,1,0,38,875
48146,E,2012,2012-09-17,13,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,3,14,532,35,186,23,2,0,0,0,5,30,797
48146,E,2012,2012-09-17,14,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,2,17,570,43,165,24,1,0,0,1,3,29,824
48146,E,2012,2012-09-17,15,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,5,22,654,57,174,34,3,4,0,2,2,45,952
48146,E,2012,2012-09-17,16,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,11,27,796,48,196,29,1,2,0,1,3,36,1103
48146,E,2012,2012-09-17,17,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,15,38,860,51,163,27,1,3,0,2,0,33,1145
48146,E,2012,2012-09-17,18,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,10,42,845,46,168,24,2,1,0,0,3,30,1131
48146,W,2012,2012-09-17,7,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,14,12,1305,43,124,18,5,0,0,0,0,23,1507
48146,W,2012,2012-09-17,8,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,17,23,1310,50,113,23,3,2,0,0,2,30,1526
48146,W,2012,2012-09-17,9,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,11,15,1242,49,147,60,5,3,1,0,0,69,1522
48146,W,2012,2012-09-17,10,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,8,17,803,53,193,71,7,4,0,3,1,86,1152
48146,W,2012,2012-09-17,11,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,5,24,593,41,241,39,4,6,1,2,4,56,955
48146,W,2012,2012-09-17,12,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,4,21,585,35,223,31,2,3,0,0,3,39,903
48146,W,2012,2012-09-17,13,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,2,15,534,31,185,23,2,2,0,0,4,31,796
48146,W,2012,2012-09-17,14,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,0,10,670,36,240,22,3,4,0,1,0,30,986
48146,W,2012,2012-09-17,15,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,5,17,735,40,203,31,5,3,1,2,3,45,1040
48146,W,2012,2012-09-17,16,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,7,13,856,46,195,37,3,7,1,0,2,50,1160
48146,W,2012,2012-09-17,17,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,15,31,905,43,207,40,1,2,0,0,0,43,1229
48146,W,2012,2012-09-17,18,6,London,146,"Hammersmith and Fulham",A306,Major,A4,A219/A315,523278,178510,51.49210650,-0.22567317,0.30,0.19,17,34,917,47,186,45,2,0,0,0,1,48,1232
74540,N,2012,2012-06-13,7,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,1,141,1121,14,325,61,5,3,7,4,6,86,1687
74540,N,2012,2012-06-13,8,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,2,156,991,18,189,64,8,11,0,3,4,90,1444
74540,N,2012,2012-06-13,9,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,97,984,28,232,76,6,21,2,4,2,111,1452
74540,N,2012,2012-06-13,10,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,48,935,32,307,54,18,16,5,3,6,102,1424
74540,N,2012,2012-06-13,11,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,26,1017,25,345,82,15,12,5,3,8,125,1538
74540,N,2012,2012-06-13,12,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,37,1106,30,313,116,13,14,6,1,6,156,1642
74540,N,2012,2012-06-13,13,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,31,1084,31,335,90,9,12,3,2,8,124,1605
74540,N,2012,2012-06-13,14,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,1,28,989,33,298,104,7,15,4,3,9,142,1490
74540,N,2012,2012-06-13,15,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,39,1346,39,388,133,4,9,5,4,11,166,1978
74540,N,2012,2012-06-13,16,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,62,1226,36,352,93,3,8,3,6,7,120,1796
74540,N,2012,2012-06-13,17,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,75,1420,33,405,127,5,7,2,4,5,150,2083
74540,N,2012,2012-06-13,18,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,83,1519,35,389,79,0,0,1,0,3,83,2109
74540,S,2012,2012-06-13,7,6,London,146,"Hammersmith and Fulham",A3220,Major,"LA Boundary","LA Boundary",523700,180400,51.50900007,-0.21893570,0.40,0.25,0,104,1646,19,631,210,14,26,6,5,9,270,2670
